"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1622641905,0,0,0,0,0,110349,189133,216040,378890,110334,189097,216010,378818,15,36,30,72
1622641906,0,0,0,0,0,110369,189181,216080,378986,110349,189133,216040,378890,20,48,40,96
1622641907,0,0,0,0,0,110393,189239,216128,379102,110369,189181,216080,378986,24,58,48,116
1622641908,0,0,0,0,0,110403,189239,216148,379105,110393,189239,216128,379102,10,0,20,3
1622641909,0,0,0,0,0,110423,189239,216188,379105,110403,189239,216148,379105,20,0,40,0
1622641910,0,0,0,0,0,110443,189239,216228,379105,110423,189239,216188,379105,20,0,40,0
1622641911,0,0,0,0,0,110458,189266,216258,379159,110443,189239,216228,379105,15,27,30,54
1622641912,0,0,0,0,0,110478,189314,216298,379255,110458,189266,216258,379159,20,48,40,96
1622641913,0,0,0,0,0,110493,189350,216328,379327,110478,189314,216298,379255,15,36,30,72
1622641914,0,0,0,0,0,110513,189398,216368,379423,110493,189350,216328,379327,20,48,40,96
1622641915,0,0,0,0,0,110534,189447,216410,379521,110513,189398,216368,379423,21,49,42,98
1622641916,0,0,0,0,0,110549,189447,216440,379524,110534,189447,216410,379521,15,0,30,3
1622641917,0,0,0,0,0,110567,189447,216476,379524,110549,189447,216440,379524,18,0,36,0
1622641918,0,0,0,0,0,110587,189447,216516,379524,110567,189447,216476,379524,20,0,40,0
1622641919,0,0,0,0,0,110602,189475,216546,379580,110587,189447,216516,379524,15,28,30,56
1622641920,0,0,0,0,0,110622,189522,216586,379674,110602,189475,216546,379580,20,47,40,94
1622641921,0,0,0,0,0,110637,189558,216616,379746,110622,189522,216586,379674,15,36,30,72
1622641922,0,0,0,0,0,110657,189606,216656,379842,110637,189558,216616,379746,20,48,40,96
1622641923,0,0,0,0,0,110677,189654,216696,379938,110657,189606,216656,379842,20,48,40,96
1622641924,0,0,0,0,0,110692,189690,216726,380010,110677,189654,216696,379938,15,36,30,72
1622641925,0,0,0,0,0,110712,189738,216766,380106,110692,189690,216726,380010,20,48,40,96
1622641926,0,0,0,0,0,110729,189778,216800,380186,110712,189738,216766,380106,17,40,34,80
1622641927,0,0,0,0,0,110749,189826,216840,380282,110729,189778,216800,380186,20,48,40,96
1622641928,0,0,0,0,0,110764,189862,216870,380354,110749,189826,216840,380282,15,36,30,72
1622641929,0,0,0,0,0,110784,189910,216910,380450,110764,189862,216870,380354,20,48,40,96
1622641930,0,0,0,0,0,110799,189946,216940,380522,110784,189910,216910,380450,15,36,30,72
1622641931,0,0,0,0,0,110819,189994,216980,380618,110799,189946,216940,380522,20,48,40,96
1622641932,0,0,0,0,0,110839,190042,217020,380714,110819,189994,216980,380618,20,48,40,96
1622641933,0,0,0,0,0,110854,190078,217050,380786,110839,190042,217020,380714,15,36,30,72
1622641934,0,0,0,0,0,110874,190125,217090,380880,110854,190078,217050,380786,20,47,40,94
1622641935,0,0,0,0,0,110905,190198,217152,381026,110874,190125,217090,380880,31,73,62,146
1622641936,0,0,0,0,0,110909,190209,217160,381048,110905,190198,217152,381026,4,11,8,22
1622641937,0,0,0,0,0,110929,190257,217200,381144,110909,190209,217160,381048,20,48,40,96
1622641938,0,0,0,0,0,110944,190292,217230,381214,110929,190257,217200,381144,15,35,30,70
1622641939,0,0,0,0,0,110964,190341,217270,381312,110944,190292,217230,381214,20,49,40,98
1622641940,0,0,0,0,0,110980,190379,217302,381388,110964,190341,217270,381312,16,38,32,76
1622641941,0,0,0,0,0,111000,190427,217342,381484,110980,190379,217302,381388,20,48,40,96
1622641942,0,0,0,0,0,111015,190463,217372,381556,111000,190427,217342,381484,15,36,30,72
1622641943,0,0,0,0,0,111035,190511,217412,381652,111015,190463,217372,381556,20,48,40,96
1622641944,0,0,0,0,0,111055,190558,217452,381746,111035,190511,217412,381652,20,47,40,94
1622641945,0,0,0,0,0,111070,190594,217482,381818,111055,190558,217452,381746,15,36,30,72
1622641946,0,0,0,0,0,111090,190642,217522,381914,111070,190594,217482,381818,20,48,40,96
1622641947,0,0,0,0,0,111105,190678,217552,381986,111090,190642,217522,381914,15,36,30,72
1622641948,0,0,0,0,0,111125,190726,217592,382082,111105,190678,217552,381986,20,48,40,96
1622641949,0,0,0,0,0,111145,190774,217632,382178,111125,190726,217592,382082,20,48,40,96
1622641950,0,0,0,0,0,111160,190810,217662,382250,111145,190774,217632,382178,15,36,30,72
1622641951,0,0,0,0,0,111180,190857,217702,382344,111160,190810,217662,382250,20,47,40,94
1622641952,0,0,0,0,0,111195,190893,217732,382416,111180,190857,217702,382344,15,36,30,72
1622641953,0,0,0,0,0,111215,190941,217772,382512,111195,190893,217732,382416,20,48,40,96
1622641954,0,0,0,0,0,111235,190989,217812,382608,111215,190941,217772,382512,20,48,40,96
1622641955,0,0,0,0,0,111262,191054,217866,382738,111235,190989,217812,382608,27,65,54,130
1622641956,0,0,0,0,0,111268,191068,217878,382766,111262,191054,217866,382738,6,14,12,28
1622641957,0,0,0,0,0,111288,191116,217918,382862,111268,191068,217878,382766,20,48,40,96
1622641958,0,0,0,0,0,111303,191152,217948,382934,111288,191116,217918,382862,15,36,30,72
1622641959,0,0,0,0,0,111326,191207,217994,383044,111303,191152,217948,382934,23,55,46,110
1622641960,0,0,0,0,0,111341,191243,218024,383116,111326,191207,217994,383044,15,36,30,72
1622641961,0,0,0,0,0,111361,191290,218064,383210,111341,191243,218024,383116,20,47,40,94
1622641962,0,0,0,0,0,111376,191326,218094,383282,111361,191290,218064,383210,15,36,30,72
1622641963,0,0,0,0,0,111396,191374,218134,383378,111376,191326,218094,383282,20,48,40,96
1622641964,0,0,0,0,0,111411,191410,218164,383450,111396,191374,218134,383378,15,36,30,72
1622641965,0,0,0,0,0,111431,191458,218204,383546,111411,191410,218164,383450,20,48,40,96
1622641966,0,0,0,0,0,111451,191506,218244,383642,111431,191458,218204,383546,20,48,40,96
1622641967,0,0,0,0,0,111466,191542,218274,383714,111451,191506,218244,383642,15,36,30,72
1622641968,0,0,0,0,0,111486,191590,218314,383810,111466,191542,218274,383714,20,48,40,96
1622641969,0,0,0,0,0,111501,191625,218344,383880,111486,191590,218314,383810,15,35,30,70
1622641970,0,0,0,0,0,111521,191673,218384,383976,111501,191625,218344,383880,20,48,40,96
1622641971,0,0,0,0,0,111534,191716,218426,384065,111521,191673,218384,383976,13,43,42,89
1622641972,0,0,0,0,0,111542,191716,218466,384065,111534,191716,218426,384065,8,0,40,0
1622641973,0,0,0,0,0,111548,191716,218486,384065,111542,191716,218466,384065,6,0,20,0
1622641974,0,0,0,0,0,111548,191716,218486,384065,111548,191716,218486,384065,0,0,0,0
1622641975,0,0,0,0,0,111577,191752,218496,384137,111548,191716,218486,384065,29,36,10,72
1622641976,0,0,0,0,0,111583,191788,218526,384209,111577,191752,218496,384137,6,36,30,72
1622641977,0,0,0,0,0,111597,191836,218564,384305,111583,191788,218526,384209,14,48,38,96
1622641978,0,0,0,0,0,111597,191884,218564,384401,111597,191836,218564,384305,0,48,0,96
1622641979,0,0,0,0,0,111620,191919,218574,384473,111597,191884,218564,384401,23,35,10,72
1622641980,0,0,0,0,0,111628,191919,218624,384474,111620,191919,218574,384473,8,0,50,1
1622641981,0,0,0,0,0,111633,191919,218642,384474,111628,191919,218624,384474,5,0,18,0
1622641982,0,0,0,0,0,111633,191919,218642,384474,111633,191919,218642,384474,0,0,0,0
1622641983,0,0,0,0,0,111633,191947,218642,384530,111633,191919,218642,384474,0,28,0,56
1622641984,0,0,0,0,0,111633,191992,218642,384620,111633,191947,218642,384530,0,45,0,90
1622641985,0,0,0,0,0,111704,192037,218690,384710,111633,191992,218642,384620,71,45,48,90
1622641986,0,0,0,0,0,111729,192082,218740,384800,111704,192037,218690,384710,25,45,50,90
1622641987,0,0,0,0,0,111754,192122,218790,384883,111729,192082,218740,384800,25,40,50,83
1622641988,0,0,0,0,0,111774,192122,218830,384883,111754,192122,218790,384883,20,0,40,0
1622641989,0,0,0,0,0,111800,192122,218882,384883,111774,192122,218830,384883,26,0,52,0
1622641990,0,0,0,0,0,111826,192122,218934,384883,111800,192122,218882,384883,26,0,52,0
1622641991,0,0,0,0,0,111851,192155,218984,384952,111826,192122,218934,384883,25,33,50,69
1622641992,0,0,0,0,0,111870,192155,219022,384952,111851,192155,218984,384952,19,0,38,0
1622641993,0,0,0,0,0,111895,192155,219072,384952,111870,192155,219022,384952,25,0,50,0
1622641994,0,0,0,0,0,111922,192155,219126,384952,111895,192155,219072,384952,27,0,54,0
1622641995,0,0,0,0,0,111947,192193,219176,385028,111922,192155,219126,384952,25,38,50,76
1622641996,0,0,0,0,0,111966,192227,219214,385096,111947,192193,219176,385028,19,34,38,68
1622641997,0,0,0,0,0,111991,192272,219264,385186,111966,192227,219214,385096,25,45,50,90
1622641998,0,0,0,0,0,112016,192317,219314,385276,111991,192272,219264,385186,25,45,50,90
1622641999,0,0,0,0,0,112033,192365,219356,385372,112016,192317,219314,385276,17,48,42,96
1622642000,0,0,0,0,0,112039,192401,219386,385444,112033,192365,219356,385372,6,36,30,72
1622642001,0,0,0,0,0,112053,192448,219424,385538,112039,192401,219386,385444,14,47,38,94
1622642002,0,0,0,0,0,112053,192496,219424,385634,112053,192448,219424,385538,0,48,0,96
1622642003,0,0,0,0,0,112076,192532,219438,385709,112053,192496,219424,385634,23,36,14,75
1622642004,0,0,0,0,0,112087,192532,219490,385709,112076,192532,219438,385709,11,0,52,0
1622642005,0,0,0,0,0,112090,192532,219502,385709,112087,192532,219490,385709,3,0,12,0
1622642006,0,0,0,0,0,112090,192532,219502,385709,112090,192532,219502,385709,0,0,0,0
1622642007,0,0,0,0,0,112090,192569,219502,385783,112090,192532,219502,385709,0,37,0,74
1622642008,0,0,0,0,0,112140,192614,219508,385873,112090,192569,219502,385783,50,45,6,90
1622642009,0,0,0,0,0,112159,192648,219546,385941,112140,192614,219508,385873,19,34,38,68
1622642010,0,0,0,0,0,112184,192693,219596,386031,112159,192648,219546,385941,25,45,50,90
1622642011,0,0,0,0,0,112209,192738,219646,386121,112184,192693,219596,386031,25,45,50,90
1622642012,0,0,0,0,0,112236,192786,219700,386217,112209,192738,219646,386121,27,48,54,96
1622642013,0,0,0,0,0,112255,192820,219738,386285,112236,192786,219700,386217,19,34,38,68
1622642014,0,0,0,0,0,112280,192865,219788,386375,112255,192820,219738,386285,25,45,50,90
1622642015,0,0,0,0,0,112305,192910,219838,386465,112280,192865,219788,386375,25,45,50,90
1622642016,0,0,0,0,0,112329,192953,219886,386551,112305,192910,219838,386465,24,43,48,86
1622642017,0,0,0,0,0,112355,193000,219938,386645,112329,192953,219886,386551,26,47,52,94
1622642018,0,0,0,0,0,112375,193036,219978,386717,112355,193000,219938,386645,20,36,40,72
1622642019,0,0,0,0,0,112393,193080,220020,386808,112375,193036,219978,386717,18,44,42,91
1622642020,0,0,0,0,0,112403,193080,220060,386808,112393,193080,220020,386808,10,0,40,0
1622642021,0,0,0,0,0,112414,193080,220090,386808,112403,193080,220060,386808,11,0,30,0
1622642022,0,0,0,0,0,112414,193080,220090,386808,112414,193080,220090,386808,0,0,0,0
1622642023,0,0,0,0,0,112437,193112,220096,386874,112414,193080,220090,386808,23,32,6,66
1622642024,0,0,0,0,0,112444,193112,220156,386875,112437,193112,220096,386874,7,0,60,1
1622642025,0,0,0,0,0,112444,193112,220156,386875,112444,193112,220156,386875,0,0,0,0
1622642026,0,0,0,0,0,112444,193112,220156,386875,112444,193112,220156,386875,0,0,0,0
1622642027,0,0,0,0,0,112444,193144,220156,386939,112444,193112,220156,386875,0,32,0,64
1622642028,0,0,0,0,0,112444,193190,220156,387031,112444,193144,220156,386939,0,46,0,92
1622642029,0,0,0,0,0,112531,193236,220222,387123,112444,193190,220156,387031,87,46,66,92
1622642030,0,0,0,0,0,112562,193282,220284,387215,112531,193236,220222,387123,31,46,62,92
1622642031,0,0,0,0,0,112587,193316,220334,387283,112562,193282,220284,387215,25,34,50,68
1622642032,0,0,0,0,0,112618,193362,220396,387375,112587,193316,220334,387283,31,46,62,92
1622642033,0,0,0,0,0,112650,193408,220460,387467,112618,193362,220396,387375,32,46,64,92
1622642034,0,0,0,0,0,112682,193454,220524,387559,112650,193408,220460,387467,32,46,64,92
1622642035,0,0,0,0,0,112707,193489,220574,387629,112682,193454,220524,387559,25,35,50,70
1622642036,0,0,0,0,0,112739,193535,220638,387721,112707,193489,220574,387629,32,46,64,92
1622642037,0,0,0,0,0,112771,193581,220702,387813,112739,193535,220638,387721,32,46,64,92
1622642038,0,1,0,0,0,112803,193626,220766,387903,112771,193581,220702,387813,32,45,64,90
1622642039,0,0,0,0,0,112827,193661,220814,387973,112803,193626,220766,387903,24,35,48,70
1622642040,0,0,0,0,0,112859,193707,220878,388065,112827,193661,220814,387973,32,46,64,92
1622642041,0,0,0,0,0,112890,193753,220940,388157,112859,193707,220878,388065,31,46,62,92
1622642042,0,0,0,0,0,112922,193799,221004,388249,112890,193753,220940,388157,32,46,64,92
1622642043,0,1,0,0,0,112946,193833,221052,388317,112922,193799,221004,388249,24,34,48,68
1622642044,0,0,0,0,0,112979,193879,221118,388409,112946,193833,221052,388317,33,46,66,92
1622642045,0,0,0,0,0,113011,193925,221182,388501,112979,193879,221118,388409,32,46,64,92
1622642046,0,0,0,0,0,113043,193971,221246,388593,113011,193925,221182,388501,32,46,64,92
1622642047,0,0,0,0,0,113067,194005,221294,388661,113043,193971,221246,388593,24,34,48,68
1622642048,0,0,0,0,0,113099,194051,221358,388753,113067,194005,221294,388661,32,46,64,92
1622642049,0,0,0,0,0,113130,194097,221420,388845,113099,194051,221358,388753,31,46,62,92
1622642050,0,0,0,0,0,113162,194143,221484,388937,113130,194097,221420,388845,32,46,64,92
1622642051,0,0,0,0,0,113187,194178,221534,389007,113162,194143,221484,388937,25,35,50,70
1622642052,0,0,0,0,0,113219,194224,221598,389099,113187,194178,221534,389007,32,46,64,92
1622642053,0,0,0,0,0,113250,194270,221660,389191,113219,194224,221598,389099,31,46,62,92
1622642054,0,0,0,0,0,113283,194316,221726,389283,113250,194270,221660,389191,33,46,66,92
1622642055,0,0,0,0,0,113307,194350,221774,389351,113283,194316,221726,389283,24,34,48,68
1622642056,0,0,0,0,0,113339,194396,221838,389443,113307,194350,221774,389351,32,46,64,92
1622642057,0,0,0,0,0,113371,194442,221902,389535,113339,194396,221838,389443,32,46,64,92
1622642058,0,0,0,0,0,113402,194488,221964,389627,113371,194442,221902,389535,31,46,62,92
1622642059,0,0,0,0,0,113426,194522,222012,389695,113402,194488,221964,389627,24,34,48,68
1622642060,0,0,0,0,0,113458,194568,222076,389787,113426,194522,222012,389695,32,46,64,92
1622642061,0,0,0,0,0,113490,194614,222140,389879,113458,194568,222076,389787,32,46,64,92
1622642062,0,0,0,0,0,113523,194660,222206,389971,113490,194614,222140,389879,33,46,66,92
1622642063,0,0,0,0,0,113546,194694,222252,390039,113523,194660,222206,389971,23,34,46,68
1622642064,0,0,0,0,0,113578,194740,222316,390131,113546,194694,222252,390039,32,46,64,92
1622642065,0,0,0,0,0,113611,194787,222382,390225,113578,194740,222316,390131,33,47,66,94
1622642066,0,1,0,0,0,113642,194832,222444,390315,113611,194787,222382,390225,31,45,62,90
1622642067,0,0,0,0,0,113667,194867,222494,390385,113642,194832,222444,390315,25,35,50,70
1622642068,0,0,0,0,0,113699,194913,222558,390477,113667,194867,222494,390385,32,46,64,92
1622642069,0,0,0,0,0,113730,194959,222620,390569,113699,194913,222558,390477,31,46,62,92
1622642070,0,0,0,0,0,113758,195004,222676,390659,113730,194959,222620,390569,28,45,56,90
1622642071,0,0,0,0,0,113773,195039,222734,390729,113758,195004,222676,390659,15,35,58,70
1622642072,0,0,0,0,0,113805,195085,222798,390821,113773,195039,222734,390729,32,46,64,92
1622642073,0,0,0,0,0,113837,195131,222862,390913,113805,195085,222798,390821,32,46,64,92
1622642074,0,0,0,0,0,113868,195177,222924,391005,113837,195131,222862,390913,31,46,62,92
1622642075,0,0,0,0,0,113892,195211,222972,391073,113868,195177,222924,391005,24,34,48,68
1622642076,0,0,0,0,0,113924,195257,223036,391165,113892,195211,222972,391073,32,46,64,92
1622642077,0,0,0,0,0,113956,195303,223100,391257,113924,195257,223036,391165,32,46,64,92
1622642078,0,0,0,0,0,113988,195349,223164,391349,113956,195303,223100,391257,32,46,64,92
1622642079,0,0,0,0,0,114013,195384,223214,391419,113988,195349,223164,391349,25,35,50,70
1622642080,0,0,0,0,0,114044,195430,223276,391511,114013,195384,223214,391419,31,46,62,92
1622642081,0,0,0,0,0,114076,195475,223340,391601,114044,195430,223276,391511,32,45,64,90
1622642082,0,0,0,0,0,114109,195521,223406,391693,114076,195475,223340,391601,33,46,66,92
1622642083,0,0,0,0,0,114132,195556,223452,391763,114109,195521,223406,391693,23,35,46,70
1622642084,0,0,0,0,0,114164,195602,223516,391855,114132,195556,223452,391763,32,46,64,92
1622642085,0,0,0,0,0,114197,195648,223582,391947,114164,195602,223516,391855,33,46,66,92
1622642086,0,0,0,0,0,114228,195694,223644,392039,114197,195648,223582,391947,31,46,62,92
1622642087,0,0,0,0,0,114252,195728,223692,392107,114228,195694,223644,392039,24,34,48,68
1622642088,0,1,0,0,0,114284,195774,223756,392199,114252,195728,223692,392107,32,46,64,92
1622642089,0,0,0,0,0,114317,195820,223822,392291,114284,195774,223756,392199,33,46,66,92
1622642090,0,0,0,0,0,114348,195866,223884,392383,114317,195820,223822,392291,31,46,62,92
1622642091,0,0,0,0,0,114372,195900,223932,392451,114348,195866,223884,392383,24,34,48,68
1622642092,0,0,0,0,0,114404,195946,223996,392543,114372,195900,223932,392451,32,46,64,92
1622642093,0,0,0,0,0,114436,195992,224060,392635,114404,195946,223996,392543,32,46,64,92
1622642094,0,0,0,0,0,114468,196038,224124,392727,114436,195992,224060,392635,32,46,64,92
1622642095,0,0,0,0,0,114493,196073,224174,392797,114468,196038,224124,392727,25,35,50,70
1622642096,0,0,0,0,0,114525,196119,224238,392889,114493,196073,224174,392797,32,46,64,92
1622642097,0,0,0,0,0,114557,196165,224302,392981,114525,196119,224238,392889,32,46,64,92
1622642098,0,0,0,0,0,114588,196210,224364,393071,114557,196165,224302,392981,31,45,62,90
1622642099,0,0,0,0,0,114612,196245,224412,393141,114588,196210,224364,393071,24,35,48,70
1622642100,0,0,0,0,0,114645,196291,224478,393233,114612,196245,224412,393141,33,46,66,92
1622642101,0,0,0,0,0,114676,196337,224540,393325,114645,196291,224478,393233,31,46,62,92
1622642102,0,0,0,0,0,114709,196383,224606,393417,114676,196337,224540,393325,33,46,66,92
1622642103,0,0,0,0,0,114732,196417,224652,393485,114709,196383,224606,393417,23,34,46,68
1622642104,0,0,0,0,0,114764,196463,224716,393577,114732,196417,224652,393485,32,46,64,92
1622642105,0,0,0,0,0,114797,196509,224782,393669,114764,196463,224716,393577,33,46,66,92
1622642106,0,0,0,0,0,114829,196555,224846,393761,114797,196509,224782,393669,32,46,64,92
1622642107,0,0,0,0,0,114852,196589,224892,393829,114829,196555,224846,393761,23,34,46,68
1622642108,0,0,0,0,0,114885,196635,224958,393921,114852,196589,224892,393829,33,46,66,92
1622642109,0,0,0,0,0,114916,196681,225020,394013,114885,196635,224958,393921,31,46,62,92
1622642110,0,0,0,0,0,114948,196727,225084,394105,114916,196681,225020,394013,32,46,64,92
1622642111,0,0,0,0,0,114973,196762,225134,394175,114948,196727,225084,394105,25,35,50,70
1622642112,0,0,0,0,0,115005,196808,225198,394267,114973,196762,225134,394175,32,46,64,92
1622642113,0,0,0,0,0,115037,196854,225262,394359,115005,196808,225198,394267,32,46,64,92
1622642114,0,0,0,0,0,115069,196899,225326,394449,115037,196854,225262,394359,32,45,64,90
1622642115,0,0,0,0,0,115093,196934,225374,394519,115069,196899,225326,394449,24,35,48,70
1622642116,0,0,0,0,0,115125,196980,225438,394611,115093,196934,225374,394519,32,46,64,92
1622642117,0,0,0,0,0,115156,197026,225500,394703,115125,196980,225438,394611,31,46,62,92
1622642118,0,0,0,0,0,115189,197072,225566,394795,115156,197026,225500,394703,33,46,66,92
1622642119,0,0,0,0,0,115220,197117,225628,394885,115189,197072,225566,394795,31,45,62,90
1622642120,0,0,0,0,0,115244,197152,225676,394955,115220,197117,225628,394885,24,35,48,70
1622642121,0,0,0,0,0,115276,197198,225740,395047,115244,197152,225676,394955,32,46,64,92
1622642122,0,0,0,0,0,115308,197244,225804,395139,115276,197198,225740,395047,32,46,64,92
1622642123,0,0,0,0,0,115332,197279,225854,395209,115308,197244,225804,395139,24,35,50,70
1622642124,0,0,0,0,0,115363,197324,225916,395299,115332,197279,225854,395209,31,45,62,90
1622642125,0,0,0,0,0,115396,197370,225982,395391,115363,197324,225916,395299,33,46,66,92
1622642126,0,0,0,0,0,115427,197416,226044,395483,115396,197370,225982,395391,31,46,62,92
1622642127,0,0,0,0,0,115452,197451,226094,395553,115427,197416,226044,395483,25,35,50,70
1622642128,0,0,0,0,0,115486,197500,226162,395651,115452,197451,226094,395553,34,49,68,98
1622642129,0,0,0,0,0,115518,197546,226226,395743,115486,197500,226162,395651,32,46,64,92
1622642130,0,0,0,0,0,115542,197580,226274,395811,115518,197546,226226,395743,24,34,48,68
1622642131,0,0,0,0,0,115574,197626,226338,395903,115542,197580,226274,395811,32,46,64,92
1622642132,0,0,0,0,0,115606,197672,226402,395995,115574,197626,226338,395903,32,46,64,92
1622642133,0,0,0,0,0,115637,197718,226464,396087,115606,197672,226402,395995,31,46,62,92
1622642134,0,0,0,0,0,115667,197761,226524,396173,115637,197718,226464,396087,30,43,60,86
1622642135,0,1,0,0,0,115691,197795,226572,396241,115667,197761,226524,396173,24,34,48,68
1622642136,0,0,0,0,0,115723,197841,226636,396333,115691,197795,226572,396241,32,46,64,92
1622642137,0,0,0,0,0,115756,197887,226702,396425,115723,197841,226636,396333,33,46,66,92
1622642138,0,0,0,0,0,115788,197933,226766,396517,115756,197887,226702,396425,32,46,64,92
1622642139,0,0,0,0,0,115811,197968,226812,396587,115788,197933,226766,396517,23,35,46,70
1622642140,0,0,0,0,0,115844,198013,226878,396677,115811,197968,226812,396587,33,45,66,90
1622642141,0,0,0,0,0,115876,198059,226942,396769,115844,198013,226878,396677,32,46,64,92
1622642142,0,0,0,0,0,115908,198105,227006,396861,115876,198059,226942,396769,32,46,64,92
1622642143,0,0,0,0,0,115932,198140,227054,396931,115908,198105,227006,396861,24,35,48,70
1622642144,0,0,0,0,0,115964,198186,227118,397023,115932,198140,227054,396931,32,46,64,92
1622642145,0,0,0,0,0,115996,198232,227182,397115,115964,198186,227118,397023,32,46,64,92
1622642146,0,1,0,0,0,116027,198278,227244,397207,115996,198232,227182,397115,31,46,62,92
1622642147,0,0,0,0,0,116052,198312,227294,397275,116027,198278,227244,397207,25,34,50,68
1622642148,0,0,0,0,0,116083,198358,227356,397367,116052,198312,227294,397275,31,46,62,92
1622642149,0,0,0,0,0,116116,198404,227422,397459,116083,198358,227356,397367,33,46,66,92
1622642150,0,0,0,0,0,116148,198450,227486,397551,116116,198404,227422,397459,32,46,64,92
1622642151,0,0,0,0,0,116171,198484,227532,397619,116148,198450,227486,397551,23,34,46,68
1622642152,0,0,0,0,0,116203,198530,227596,397711,116171,198484,227532,397619,32,46,64,92
1622642153,0,0,0,0,0,116234,198576,227660,397803,116203,198530,227596,397711,31,46,64,92
1622642154,0,0,0,0,0,116266,198622,227724,397895,116234,198576,227660,397803,32,46,64,92
1622642155,0,0,0,0,0,116290,198657,227772,397965,116266,198622,227724,397895,24,35,48,70
1622642156,0,0,0,0,0,116323,198703,227838,398057,116290,198657,227772,397965,33,46,66,92
1622642157,0,0,0,0,0,116355,198748,227902,398147,116323,198703,227838,398057,32,45,64,90
1622642158,0,0,0,0,0,116387,198794,227966,398239,116355,198748,227902,398147,32,46,64,92
1622642159,0,0,0,0,0,116410,198829,228012,398309,116387,198794,227966,398239,23,35,46,70
1622642160,0,0,0,0,0,116442,198875,228076,398401,116410,198829,228012,398309,32,46,64,92
1622642161,0,0,0,0,0,116475,198921,228142,398493,116442,198875,228076,398401,33,46,66,92
1622642162,0,0,0,0,0,116507,198967,228206,398585,116475,198921,228142,398493,32,46,64,92
1622642163,0,0,0,0,0,116531,199003,228254,398657,116507,198967,228206,398585,24,36,48,72
1622642164,0,0,0,0,0,116562,199047,228316,398745,116531,199003,228254,398657,31,44,62,88
1622642165,0,0,0,0,0,116595,199093,228382,398837,116562,199047,228316,398745,33,46,66,92
1622642166,0,0,0,0,0,116627,199139,228446,398929,116595,199093,228382,398837,32,46,64,92
1622642167,0,0,0,0,0,116650,199173,228492,398997,116627,199139,228446,398929,23,34,46,68
1622642168,0,0,0,0,0,116682,199219,228556,399089,116650,199173,228492,398997,32,46,64,92
1622642169,0,0,0,0,0,116714,199265,228620,399181,116682,199219,228556,399089,32,46,64,92
1622642170,0,0,0,0,0,116746,199311,228684,399273,116714,199265,228620,399181,32,46,64,92
1622642171,0,0,0,0,0,116771,199346,228734,399343,116746,199311,228684,399273,25,35,50,70
1622642172,0,0,0,0,0,116803,199392,228798,399435,116771,199346,228734,399343,32,46,64,92
1622642173,0,0,0,0,0,116834,199438,228860,399527,116803,199392,228798,399435,31,46,62,92
1622642174,0,0,0,0,0,116866,199483,228924,399617,116834,199438,228860,399527,32,45,64,90
1622642175,0,0,0,0,0,116890,199518,228972,399687,116866,199483,228924,399617,24,35,48,70
1622642176,0,0,0,0,0,116923,199564,229038,399779,116890,199518,228972,399687,33,46,66,92
1622642177,0,0,0,0,0,116955,199610,229102,399871,116923,199564,229038,399779,32,46,64,92
1622642178,0,0,0,0,0,116986,199656,229164,399963,116955,199610,229102,399871,31,46,62,92
1622642179,0,0,0,0,0,117011,199680,229214,400014,116986,199656,229164,399963,25,24,50,51
1622642180,0,0,0,0,0,117043,199680,229278,400014,117011,199680,229214,400014,32,0,64,0
1622642181,0,0,0,0,0,117075,199680,229342,400014,117043,199680,229278,400014,32,0,64,0
1622642182,0,0,0,0,0,117106,199688,229404,400030,117075,199680,229342,400014,31,8,62,16
1622642183,0,0,0,0,0,117124,199725,229440,400104,117106,199688,229404,400030,18,37,36,74
1622642184,0,0,0,0,0,117131,199773,229485,400200,117124,199725,229440,400104,7,48,45,96
1622642185,0,0,0,0,0,117142,199809,229515,400272,117131,199773,229485,400200,11,36,30,72
1622642186,0,0,0,0,0,117143,199857,229517,400368,117142,199809,229515,400272,1,48,2,96
1622642192,0,0,0,0,0,117207,200003,229563,400660,117143,199857,229517,400368,64,146,46,292
1622642194,0,0,0,0,0,117281,200003,229692,400663,117207,200003,229563,400660,74,0,129,3
1622642195,0,0,0,0,0,117298,200003,229726,400666,117281,200003,229692,400663,17,0,34,3
1622642196,0,0,0,0,0,117318,200003,229766,400666,117298,200003,229726,400666,20,0,40,0
1622642197,0,0,0,0,0,117338,200003,229806,400666,117318,200003,229766,400666,20,0,40,0
1622642198,0,0,0,0,0,117353,200003,229836,400666,117338,200003,229806,400666,15,0,30,0
1622642199,0,0,0,0,0,117373,200016,229876,400692,117353,200003,229836,400666,20,13,40,26
1622642200,0,0,0,0,0,117388,200052,229906,400764,117373,200016,229876,400692,15,36,30,72
1622642201,0,0,0,0,0,117408,200100,229946,400860,117388,200052,229906,400764,20,48,40,96
1622642202,0,0,0,0,0,117428,200148,229986,400956,117408,200100,229946,400860,20,48,40,96
1622642203,0,0,0,0,0,117443,200184,230016,401028,117428,200148,229986,400956,15,36,30,72
1622642204,0,0,0,0,0,117464,200232,230058,401124,117443,200184,230016,401028,21,48,42,96
