"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1621906281,0,0,0,0,0,4564,10188,9164,20396,4538,10141,9112,20302,26,47,52,94
1621906282,0,0,0,0,0,4583,10222,9202,20464,4564,10188,9164,20396,19,34,38,68
1621906283,0,0,0,0,0,4608,10250,9252,20523,4583,10222,9202,20464,25,28,50,59
1621906285,0,0,0,0,0,4643,10296,9322,20615,4608,10250,9252,20523,35,46,70,92
1621906286,0,1,0,0,0,4684,10386,9404,20795,4643,10296,9322,20615,41,90,82,180
1621906287,0,1,0,0,0,4703,10421,9442,20865,4684,10386,9404,20795,19,35,38,70
1621906288,0,0,0,0,0,4731,10471,9498,20965,4703,10421,9442,20865,28,50,56,100
1621906289,0,0,0,0,0,4751,10506,9538,21035,4731,10471,9498,20965,20,35,40,70
1621906290,0,0,0,0,0,4776,10552,9588,21127,4751,10506,9538,21035,25,46,50,92
1621906291,0,0,0,0,0,4797,10572,9630,21167,4776,10552,9588,21127,21,20,42,40
1621906292,0,0,0,0,0,4810,10643,9681,21309,4797,10572,9630,21167,13,71,51,142
1621906293,0,0,0,0,0,4822,10679,9711,21381,4810,10643,9681,21309,12,36,30,72
1621906294,0,0,0,0,0,4840,10727,9745,21477,4822,10679,9711,21381,18,48,34,96
1621906295,0,0,0,0,0,4854,10774,9787,21571,4840,10727,9745,21477,14,47,42,94
1621906296,0,0,0,0,0,4861,10808,9825,21639,4854,10774,9787,21571,7,34,38,68
1621906298,0,0,0,0,0,4886,10863,9867,21749,4861,10808,9825,21639,25,55,42,110
1621906299,0,0,0,0,0,4925,10948,9945,21919,4886,10863,9867,21749,39,85,78,170
1621906300,0,0,0,0,0,4945,10983,9985,21989,4925,10948,9945,21919,20,35,40,70
1621906301,0,0,0,0,0,4968,11010,10031,22043,4945,10983,9985,21989,23,27,46,54
1621906302,0,0,0,0,0,4992,11068,10079,22159,4968,11010,10031,22043,24,58,48,116
1621906303,0,0,0,0,0,5017,11113,10129,22249,4992,11068,10079,22159,25,45,50,90
1621906304,0,0,0,0,0,5044,11162,10183,22347,5017,11113,10129,22249,27,49,54,98
1621906305,0,0,0,0,0,5063,11195,10221,22413,5044,11162,10183,22347,19,33,38,66
1621906306,0,0,0,0,0,5088,11240,10271,22503,5063,11195,10221,22413,25,45,50,90
1621906307,0,0,0,0,0,5107,11272,10315,22570,5088,11240,10271,22503,19,32,44,67
1621906308,0,0,0,0,0,5115,11320,10353,22666,5107,11272,10315,22570,8,48,38,96
1621906309,0,0,0,0,0,5126,11356,10383,22738,5115,11320,10353,22666,11,36,30,72
1621906310,0,0,0,0,0,5145,11404,10417,22834,5126,11356,10383,22738,19,48,34,96
1621906311,0,0,0,0,0,5160,11422,10447,22873,5145,11404,10417,22834,15,18,30,39
1621906312,0,0,0,0,0,5180,11470,10487,22969,5160,11422,10447,22873,20,48,40,96
1621906313,0,0,0,0,0,5200,11518,10527,23065,5180,11470,10487,22969,20,48,40,96
1621906314,0,0,0,0,0,5215,11554,10557,23137,5200,11518,10527,23065,15,36,30,72
1621906315,0,0,0,0,0,5230,11602,10599,23233,5215,11554,10557,23137,15,48,42,96
1621906316,0,0,0,0,0,5237,11637,10639,23303,5230,11602,10599,23233,7,35,40,70
1621906317,0,0,0,0,0,5244,11682,10663,23393,5237,11637,10639,23303,7,45,24,90
1621906318,0,0,0,0,0,5273,11727,10703,23483,5244,11682,10663,23393,29,45,40,90
1621906319,0,0,0,0,0,5298,11772,10753,23573,5273,11727,10703,23483,25,45,50,90
1621906320,0,0,0,0,0,5324,11819,10805,23667,5298,11772,10753,23573,26,47,52,94
1621906321,0,0,0,0,0,5344,11855,10845,23739,5324,11819,10805,23667,20,36,40,72
1621906322,0,0,0,0,0,5369,11899,10895,23827,5344,11855,10845,23739,25,44,50,88
1621906323,0,0,0,0,0,5395,11946,10947,23921,5369,11899,10895,23827,26,47,52,94
1621906324,0,0,0,0,0,5421,11992,10999,24013,5395,11946,10947,23921,26,46,52,92
1621906325,0,0,0,0,0,5441,12028,11039,24085,5421,11992,10999,24013,20,36,40,72
1621906326,0,0,0,0,0,5466,12073,11089,24175,5441,12028,11039,24085,25,45,50,90
1621906327,0,0,0,0,0,5483,12119,11143,24267,5466,12073,11089,24175,17,46,54,92
1621906328,0,0,0,0,0,5488,12154,11187,24337,5483,12119,11143,24267,5,35,44,70
1621906329,0,0,0,0,0,5488,12200,11187,24429,5488,12154,11187,24337,0,46,0,92
1621906330,0,0,0,0,0,5531,12246,11241,24521,5488,12200,11187,24429,43,46,54,92
1621906331,0,0,0,0,0,5552,12277,11298,24586,5531,12246,11241,24521,21,31,57,65
1621906332,0,0,0,0,0,5558,12312,11336,24656,5552,12277,11298,24586,6,35,38,70
1621906333,0,0,0,0,0,5565,12356,11360,24744,5558,12312,11336,24656,7,44,24,88
1621906334,0,0,0,0,0,5594,12401,11400,24834,5565,12356,11360,24744,29,45,40,90
1621906335,0,0,0,0,0,5613,12430,11454,24895,5594,12401,11400,24834,19,29,54,61
1621906336,0,0,0,0,0,5619,12476,11502,24987,5613,12430,11454,24895,6,46,48,92
1621906337,0,0,0,0,0,5619,12511,11502,25057,5619,12476,11502,24987,0,35,0,70
1621906338,0,0,0,0,0,5661,12557,11554,25149,5619,12511,11502,25057,42,46,52,92
1621906339,0,0,0,0,0,5693,12603,11618,25241,5661,12557,11554,25149,32,46,64,92
1621906340,0,0,0,0,0,5725,12649,11682,25333,5693,12603,11618,25241,32,46,64,92
1621906341,0,0,0,0,0,5749,12683,11730,25401,5725,12649,11682,25333,24,34,48,68
1621906342,0,0,0,0,0,5781,12729,11794,25493,5749,12683,11730,25401,32,46,64,92
1621906343,0,0,0,0,0,5813,12775,11858,25585,5781,12729,11794,25493,32,46,64,92
1621906344,0,0,0,0,0,5845,12821,11922,25677,5813,12775,11858,25585,32,46,64,92
1621906345,0,0,0,0,0,5869,12855,11970,25745,5845,12821,11922,25677,24,34,48,68
1621906346,0,0,0,0,0,5901,12901,12034,25837,5869,12855,11970,25745,32,46,64,92
1621906347,0,0,0,0,0,5923,12932,12089,25900,5901,12901,12034,25837,22,31,55,63
1621906348,0,0,0,0,0,5932,12978,12141,25992,5923,12932,12089,25900,9,46,52,92
1621906349,0,0,0,0,0,5936,13011,12155,26058,5932,12978,12141,25992,4,33,14,66
1621906350,0,0,0,0,0,5964,13056,12193,26148,5936,13011,12155,26058,28,45,38,90
1621906351,0,0,0,0,0,5983,13100,12235,26236,5964,13056,12193,26148,19,44,42,88
1621906352,0,0,0,0,0,5989,13146,12295,26328,5983,13100,12235,26236,6,46,60,92
1621906353,0,0,0,0,0,5989,13192,12295,26420,5989,13146,12295,26328,0,46,0,92
1621906354,0,0,0,0,0,6029,13226,12341,26488,5989,13192,12295,26420,40,34,46,68
1621906355,0,0,0,0,0,6061,13257,12405,26553,6029,13226,12341,26488,32,31,64,65
1621906356,0,0,0,0,0,6093,13303,12469,26645,6061,13257,12405,26553,32,46,64,92
1621906357,0,0,0,0,0,6125,13349,12533,26737,6093,13303,12469,26645,32,46,64,92
1621906358,0,0,0,0,0,6149,13384,12581,26807,6125,13349,12533,26737,24,35,48,70
1621906359,0,0,0,0,0,6174,13413,12640,26868,6149,13384,12581,26807,25,29,59,61
1621906360,0,0,0,0,0,6183,13458,12688,26958,6174,13413,12640,26868,9,45,48,90
1621906361,0,0,0,0,0,6189,13505,12708,27052,6183,13458,12688,26958,6,47,20,94
1621906362,0,0,0,0,0,6216,13540,12744,27122,6189,13505,12708,27052,27,35,36,70
1621906363,0,0,0,0,0,6237,13588,12800,27218,6216,13540,12744,27122,21,48,56,96
1621906364,0,0,0,0,0,6244,13634,12850,27310,6237,13588,12800,27218,7,46,50,92
1621906365,0,0,0,0,0,6244,13668,12850,27378,6244,13634,12850,27310,0,34,0,68
1621906366,0,0,0,0,0,6285,13714,12900,27470,6244,13668,12850,27378,41,46,50,92
1621906367,0,0,0,0,0,6317,13760,12964,27562,6285,13714,12900,27470,32,46,64,92
1621906368,0,0,0,0,0,6349,13806,13028,27654,6317,13760,12964,27562,32,46,64,92
1621906369,0,0,0,0,0,6373,13840,13076,27722,6349,13806,13028,27654,24,34,48,68
1621906370,0,0,0,0,0,6405,13886,13140,27814,6373,13840,13076,27722,32,46,64,92
1621906371,0,0,0,0,0,6437,13917,13204,27879,6405,13886,13140,27814,32,31,64,65
1621906372,0,0,0,0,0,6469,13963,13268,27971,6437,13917,13204,27879,32,46,64,92
1621906373,0,0,0,0,0,6493,13998,13316,28041,6469,13963,13268,27971,24,35,48,70
1621906374,0,0,0,0,0,6525,14044,13380,28133,6493,13998,13316,28041,32,46,64,92
1621906375,0,0,0,0,0,6555,14086,13440,28217,6525,14044,13380,28133,30,42,60,84
1621906376,0,0,0,0,0,6587,14133,13504,28311,6555,14086,13440,28217,32,47,64,94
1621906377,0,0,0,0,0,6619,14179,13568,28403,6587,14133,13504,28311,32,46,64,92
1621906378,0,0,0,0,0,6643,14213,13616,28471,6619,14179,13568,28403,24,34,48,68
1621906379,0,0,0,0,0,6675,14259,13680,28563,6643,14213,13616,28471,32,46,64,92
1621906380,0,0,0,0,0,6694,14306,13746,28657,6675,14259,13680,28563,19,47,66,94
1621906381,0,0,0,0,0,6726,14352,13810,28749,6694,14306,13746,28657,32,46,64,92
1621906382,0,0,0,0,0,6750,14387,13858,28819,6726,14352,13810,28749,24,35,48,70
1621906383,0,0,0,0,0,6782,14433,13922,28911,6750,14387,13858,28819,32,46,64,92
1621906384,0,0,0,0,0,6814,14479,13986,29003,6782,14433,13922,28911,32,46,64,92
1621906385,0,0,0,0,0,6846,14525,14050,29095,6814,14479,13986,29003,32,46,64,92
1621906386,0,0,0,0,0,6870,14559,14098,29163,6846,14525,14050,29095,24,34,48,68
1621906387,0,0,0,0,0,6902,14605,14162,29255,6870,14559,14098,29163,32,46,64,92
1621906388,0,0,0,0,0,6934,14651,14226,29347,6902,14605,14162,29255,32,46,64,92
1621906389,0,1,0,0,0,6966,14697,14290,29439,6934,14651,14226,29347,32,46,64,92
1621906390,0,0,0,0,0,6990,14731,14338,29507,6966,14697,14290,29439,24,34,48,68
1621906391,0,0,0,0,0,7026,14784,14410,29613,6990,14731,14338,29507,36,53,72,106
1621906392,0,0,0,0,0,7051,14819,14460,29683,7026,14784,14410,29613,25,35,50,70
1621906393,0,0,0,0,0,7083,14865,14524,29775,7051,14819,14460,29683,32,46,64,92
1621906394,0,0,0,0,0,7115,14911,14588,29867,7083,14865,14524,29775,32,46,64,92
1621906395,0,0,0,0,0,7139,14945,14636,29935,7115,14911,14588,29867,24,34,48,68
1621906396,0,0,0,0,0,7171,14991,14700,30027,7139,14945,14636,29935,32,46,64,92
1621906397,0,1,0,0,0,7203,15037,14764,30119,7171,14991,14700,30027,32,46,64,92
1621906398,0,0,0,0,0,7235,15083,14828,30211,7203,15037,14764,30119,32,46,64,92
1621906399,0,0,0,0,0,7259,15117,14876,30279,7235,15083,14828,30211,24,34,48,68
1621906400,0,0,0,0,0,7291,15163,14940,30371,7259,15117,14876,30279,32,46,64,92
1621906401,0,0,0,0,0,7323,15209,15004,30463,7291,15163,14940,30371,32,46,64,92
1621906402,0,0,0,0,0,7355,15255,15068,30555,7323,15209,15004,30463,32,46,64,92
1621906403,0,0,0,0,0,7379,15290,15116,30625,7355,15255,15068,30555,24,35,48,70
1621906404,0,0,0,0,0,7411,15336,15180,30717,7379,15290,15116,30625,32,46,64,92
1621906405,0,0,0,0,0,7443,15382,15244,30809,7411,15336,15180,30717,32,46,64,92
1621906406,0,0,0,0,0,7475,15428,15308,30901,7443,15382,15244,30809,32,46,64,92
1621906407,0,0,0,0,0,7499,15462,15356,30969,7475,15428,15308,30901,24,34,48,68
1621906408,0,0,0,0,0,7531,15508,15420,31061,7499,15462,15356,30969,32,46,64,92
1621906409,0,0,0,0,0,7563,15554,15484,31153,7531,15508,15420,31061,32,46,64,92
1621906410,0,0,0,0,0,7595,15600,15548,31245,7563,15554,15484,31153,32,46,64,92
1621906411,0,0,0,0,0,7619,15634,15596,31313,7595,15600,15548,31245,24,34,48,68
1621906412,0,0,0,0,0,7651,15680,15660,31405,7619,15634,15596,31313,32,46,64,92
1621906413,0,0,0,0,0,7683,15726,15724,31497,7651,15680,15660,31405,32,46,64,92
1621906414,0,0,0,0,0,7715,15772,15788,31589,7683,15726,15724,31497,32,46,64,92
1621906415,0,0,0,0,0,7739,15807,15836,31659,7715,15772,15788,31589,24,35,48,70
1621906416,0,0,0,0,0,7771,15852,15900,31749,7739,15807,15836,31659,32,45,64,90
1621906417,0,0,0,0,0,7803,15898,15964,31841,7771,15852,15900,31749,32,46,64,92
1621906418,0,0,0,0,0,7835,15944,16028,31933,7803,15898,15964,31841,32,46,64,92
1621906419,0,0,0,0,0,7859,15979,16076,32003,7835,15944,16028,31933,24,35,48,70
1621906420,0,0,0,0,0,7893,16028,16144,32101,7859,15979,16076,32003,34,49,68,98
1621906421,0,0,0,0,0,7925,16074,16208,32193,7893,16028,16144,32101,32,46,64,92
1621906422,0,0,0,0,0,7949,16108,16256,32261,7925,16074,16208,32193,24,34,48,68
1621906423,0,0,0,0,0,7986,16162,16330,32369,7949,16108,16256,32261,37,54,74,108
1621906424,0,0,0,0,0,8015,16203,16388,32451,7986,16162,16330,32369,29,41,58,82
1621906425,0,0,0,0,0,8039,16237,16436,32519,8015,16203,16388,32451,24,34,48,68
1621906426,0,0,0,0,0,8071,16283,16500,32611,8039,16237,16436,32519,32,46,64,92
1621906427,0,0,0,0,0,8100,16325,16558,32695,8071,16283,16500,32611,29,42,58,84
1621906428,0,0,0,0,0,8132,16371,16622,32787,8100,16325,16558,32695,32,46,64,92
1621906429,0,0,0,0,0,8164,16417,16686,32879,8132,16371,16622,32787,32,46,64,92
1621906430,0,0,0,0,0,8196,16463,16750,32971,8164,16417,16686,32879,32,46,64,92
1621906431,0,0,0,0,0,8220,16497,16798,33039,8196,16463,16750,32971,24,34,48,68
1621906432,0,0,0,0,0,8252,16543,16862,33131,8220,16497,16798,33039,32,46,64,92
1621906433,0,0,0,0,0,8284,16589,16926,33223,8252,16543,16862,33131,32,46,64,92
1621906434,0,0,0,0,0,8316,16635,16990,33315,8284,16589,16926,33223,32,46,64,92
1621906435,0,0,0,0,0,8340,16669,17038,33383,8316,16635,16990,33315,24,34,48,68
1621906436,0,0,0,0,0,8372,16715,17102,33475,8340,16669,17038,33383,32,46,64,92
1621906437,0,0,0,0,0,8404,16761,17166,33567,8372,16715,17102,33475,32,46,64,92
1621906438,0,0,0,0,0,8436,16807,17230,33659,8404,16761,17166,33567,32,46,64,92
1621906439,0,0,0,0,0,8458,16847,17275,33739,8436,16807,17230,33659,22,40,45,80
1621906440,0,0,0,0,0,8464,16892,17335,33829,8458,16847,17275,33739,6,45,60,90
1621906441,0,0,0,0,0,8469,16926,17351,33897,8464,16892,17335,33829,5,34,16,68
1621906442,0,0,0,0,0,8499,16973,17391,33991,8469,16926,17351,33897,30,47,40,94
1621906443,0,0,0,0,0,8517,17020,17431,34085,8499,16973,17391,33991,18,47,40,94
1621906444,0,0,0,0,0,8521,17066,17491,34177,8517,17020,17431,34085,4,46,60,92
1621906445,0,0,0,0,0,8521,17100,17491,34245,8521,17066,17491,34177,0,34,0,68
1621906446,0,0,0,0,0,8564,17146,17543,34337,8521,17100,17491,34245,43,46,52,92
1621906447,0,0,0,0,0,8594,17189,17603,34423,8564,17146,17543,34337,30,43,60,86
1621906448,0,0,0,0,0,8626,17235,17667,34515,8594,17189,17603,34423,32,46,64,92
1621906449,0,0,0,0,0,8658,17281,17731,34607,8626,17235,17667,34515,32,46,64,92
1621906451,0,0,0,0,0,8715,17326,17845,34697,8658,17281,17731,34607,57,45,114,90
1621906452,0,0,0,0,0,8721,17410,17892,34865,8715,17326,17845,34697,6,84,47,168
1621906453,0,0,0,0,0,8732,17446,17922,34937,8721,17410,17892,34865,11,36,30,72
1621906454,0,0,0,0,0,8751,17494,17956,35033,8732,17446,17922,34937,19,48,34,96
1621906455,0,0,0,0,0,8764,17529,17981,35103,8751,17494,17956,35033,13,35,25,70
1621906457,0,0,0,0,0,8764,17567,18020,35181,8764,17529,17981,35103,0,38,39,78
1621906458,0,0,0,0,0,8804,17657,18087,35361,8764,17567,18020,35181,40,90,67,180
1621906459,0,1,0,0,0,8827,17692,18133,35431,8804,17657,18087,35361,23,35,46,70
1621906460,0,0,0,0,0,8859,17738,18197,35523,8827,17692,18133,35431,32,46,64,92
1621906461,0,0,0,0,0,8890,17784,18261,35615,8859,17738,18197,35523,31,46,64,92
1621906462,0,0,0,0,0,8922,17829,18325,35705,8890,17784,18261,35615,32,45,64,90
1621906463,0,0,0,0,0,8946,17864,18373,35775,8922,17829,18325,35705,24,35,48,70
1621906464,0,0,0,0,0,8978,17910,18437,35867,8946,17864,18373,35775,32,46,64,92
1621906465,0,0,0,0,0,9010,17956,18501,35959,8978,17910,18437,35867,32,46,64,92
1621906466,0,0,0,0,0,9042,18002,18565,36051,9010,17956,18501,35959,32,46,64,92
1621906467,0,0,0,0,0,9066,18036,18613,36119,9042,18002,18565,36051,24,34,48,68
1621906468,0,0,0,0,0,9098,18082,18677,36211,9066,18036,18613,36119,32,46,64,92
1621906469,0,0,0,0,0,9130,18128,18741,36303,9098,18082,18677,36211,32,46,64,92
1621906470,0,0,0,0,0,9174,18189,18829,36425,9130,18128,18741,36303,44,61,88,122
1621906471,0,0,0,0,0,9188,18212,18857,36471,9174,18189,18829,36425,14,23,28,46
1621906472,0,0,0,0,0,9220,18257,18921,36561,9188,18212,18857,36471,32,45,64,90
1621906473,0,0,0,0,0,9252,18303,18985,36653,9220,18257,18921,36561,32,46,64,92
1621906474,0,0,0,0,0,9276,18338,19033,36723,9252,18303,18985,36653,24,35,48,70
1621906475,0,0,0,0,0,9312,18389,19105,36825,9276,18338,19033,36723,36,51,72,102
1621906476,0,0,0,0,0,9336,18424,19153,36895,9312,18389,19105,36825,24,35,48,70
1621906477,0,0,0,0,0,9368,18470,19217,36987,9336,18424,19153,36895,32,46,64,92
1621906478,0,0,0,0,0,9400,18516,19281,37079,9368,18470,19217,36987,32,46,64,92
1621906479,0,0,0,0,0,9432,18562,19345,37171,9400,18516,19281,37079,32,46,64,92
1621906480,0,0,0,0,0,9456,18596,19393,37239,9432,18562,19345,37171,24,34,48,68
1621906481,0,0,0,0,0,9488,18642,19457,37331,9456,18596,19393,37239,32,46,64,92
1621906482,0,0,0,0,0,9520,18688,19521,37423,9488,18642,19457,37331,32,46,64,92
1621906483,0,0,0,0,0,9546,18726,19573,37499,9520,18688,19521,37423,26,38,52,76
1621906484,0,0,0,0,0,9553,18774,19612,37595,9546,18726,19573,37499,7,48,39,96
1621906485,0,0,0,0,0,9568,18822,19652,37691,9553,18774,19612,37595,15,48,40,96
1621906486,0,0,0,0,0,9584,18867,19680,37781,9568,18822,19652,37691,16,45,28,90
1621906487,0,0,0,0,0,9599,18886,19710,37822,9584,18867,19680,37781,15,19,30,41
1621906488,0,0,0,0,0,9601,18924,19752,37898,9599,18886,19710,37822,2,38,42,76
1621906489,0,0,0,0,0,9611,18969,19786,37988,9601,18924,19752,37898,10,45,34,90
1621906490,0,0,0,0,0,9636,19014,19816,38078,9611,18969,19786,37988,25,45,30,90
1621906491,0,0,0,0,0,9662,19045,19868,38143,9636,19014,19816,38078,26,31,52,65
1621906492,0,0,0,0,0,9688,19091,19920,38235,9662,19045,19868,38143,26,46,52,92
1621906493,0,0,0,0,0,9708,19127,19960,38307,9688,19091,19920,38235,20,36,40,72
1621906494,0,0,0,0,0,9733,19172,20010,38397,9708,19127,19960,38307,25,45,50,90
1621906495,0,0,0,0,0,9763,19207,20070,38467,9733,19172,20010,38397,30,35,60,70
1621906496,0,0,0,0,0,9781,19258,20106,38569,9763,19207,20070,38467,18,51,36,102
1621906497,0,0,0,0,0,9806,19303,20156,38659,9781,19258,20106,38569,25,45,50,90
1621906498,0,0,0,0,0,9832,19350,20208,38753,9806,19303,20156,38659,26,47,52,94
1621906499,0,0,0,0,0,9851,19384,20246,38821,9832,19350,20208,38753,19,34,38,68
1621906500,0,0,0,0,0,9877,19430,20298,38913,9851,19384,20246,38821,26,46,52,92
1621906501,0,0,0,0,0,9902,19475,20348,39003,9877,19430,20298,38913,25,45,50,90
1621906502,0,0,0,0,0,9927,19520,20398,39093,9902,19475,20348,39003,25,45,50,90
1621906503,0,0,0,0,0,9946,19553,20436,39159,9927,19520,20398,39093,19,33,38,66
1621906504,0,0,0,0,0,9948,19600,20468,39253,9946,19553,20436,39159,2,47,32,94
1621906505,0,0,0,0,0,9963,19648,20508,39349,9948,19600,20468,39253,15,48,40,96
1621906506,0,0,0,0,0,9977,19684,20532,39421,9963,19648,20508,39349,14,36,24,72
1621906507,0,0,0,0,0,9996,19731,20570,39515,9977,19684,20532,39421,19,47,38,94
1621906508,0,0,0,0,0,10016,19779,20610,39611,9996,19731,20570,39515,20,48,40,96
1621906509,0,0,0,0,0,10031,19815,20640,39683,10016,19779,20610,39611,15,36,30,72
1621906510,0,0,0,0,0,10051,19863,20680,39779,10031,19815,20640,39683,20,48,40,96
1621906512,0,0,0,0,0,10066,19906,20710,39865,10051,19863,20680,39779,15,43,30,86
1621906513,0,1,0,0,0,10087,19990,20793,40033,10066,19906,20710,39865,21,84,83,168
1621906514,0,0,0,0,0,10115,20045,20841,40143,10087,19990,20793,40033,28,55,48,110
1621906515,0,0,0,0,0,10133,20072,20877,40200,10115,20045,20841,40143,18,27,36,57
1621906516,0,0,0,0,0,10152,20106,20915,40268,10133,20072,20877,40200,19,34,38,68
1621906517,0,0,0,0,0,10178,20153,20967,40362,10152,20106,20915,40268,26,47,52,94
1621906518,0,0,0,0,0,10205,20201,21021,40458,10178,20153,20967,40362,27,48,54,96
1621906519,0,0,0,0,0,10223,20219,21059,40497,10205,20201,21021,40458,18,18,38,39
1621906520,0,0,0,0,0,10248,20263,21109,40585,10223,20219,21059,40497,25,44,50,88
1621906522,0,0,0,0,0,10277,20299,21167,40657,10248,20263,21109,40585,29,36,58,72
1621906523,0,0,0,0,0,10319,20391,21251,40841,10277,20299,21167,40657,42,92,84,184
1621906524,0,1,0,0,0,10345,20438,21303,40935,10319,20391,21251,40841,26,47,52,94
1621906525,0,0,0,0,0,10369,20481,21351,41021,10345,20438,21303,40935,24,43,48,86
1621906526,0,0,0,0,0,10395,20528,21403,41115,10369,20481,21351,41021,26,47,52,94
1621906527,0,0,0,0,0,10420,20573,21453,41205,10395,20528,21403,41115,25,45,50,90
1621906528,0,0,0,0,0,10439,20607,21491,41273,10420,20573,21453,41205,19,34,38,68
1621906529,0,0,0,0,0,10464,20652,21541,41363,10439,20607,21491,41273,25,45,50,90
1621906530,0,0,0,0,0,10490,20698,21593,41455,10464,20652,21541,41363,26,46,52,92
1621906531,0,0,0,0,0,10515,20743,21643,41545,10490,20698,21593,41455,25,45,50,90
1621906532,0,0,0,0,0,10540,20788,21693,41635,10515,20743,21643,41545,25,45,50,90
1621906533,0,0,0,0,0,10559,20822,21731,41703,10540,20788,21693,41635,19,34,38,68
1621906534,0,0,0,0,0,10584,20867,21781,41793,10559,20822,21731,41703,25,45,50,90
1621906535,0,0,0,0,0,10608,20895,21828,41852,10584,20867,21781,41793,24,28,47,59
1621906536,0,0,0,0,0,10613,20943,21866,41948,10608,20895,21828,41852,5,48,38,96
1621906537,0,0,0,0,0,10624,20979,21896,42020,10613,20943,21866,41948,11,36,30,72
1621906538,0,0,0,0,0,10641,21027,21928,42116,10624,20979,21896,42020,17,48,32,96
1621906539,0,0,0,0,0,10656,21045,21958,42155,10641,21027,21928,42116,15,18,30,39
1621906540,0,0,0,0,0,10676,21093,21998,42251,10656,21045,21958,42155,20,48,40,96
1621906541,0,0,0,0,0,10696,21140,22038,42345,10676,21093,21998,42251,20,47,40,94
1621906542,0,0,0,0,0,10711,21176,22068,42417,10696,21140,22038,42345,15,36,30,72
1621906543,0,0,0,0,0,10731,21224,22108,42513,10711,21176,22068,42417,20,48,40,96
1621906544,0,0,0,0,0,10746,21260,22138,42585,10731,21224,22108,42513,15,36,30,72
1621906545,0,0,0,0,0,10766,21308,22178,42681,10746,21260,22138,42585,20,48,40,96
1621906546,0,0,0,0,0,10786,21356,22218,42777,10766,21308,22178,42681,20,48,40,96
1621906547,0,0,0,0,0,10801,21391,22248,42847,10786,21356,22218,42777,15,35,30,70
1621906548,0,0,0,0,0,10806,21436,22296,42937,10801,21391,22248,42847,5,45,48,90
1621906549,0,0,0,0,0,10813,21481,22324,43027,10806,21436,22296,42937,7,45,28,90
1621906550,0,0,0,0,0,10841,21527,22360,43121,10813,21481,22324,43027,28,46,36,94
1621906551,0,0,0,0,0,10860,21545,22398,43158,10841,21527,22360,43121,19,18,38,37
1621906552,0,0,0,0,0,10865,21593,22432,43254,10860,21545,22398,43158,5,48,34,96
1621906553,0,0,0,0,0,10879,21641,22472,43350,10865,21593,22432,43254,14,48,40,96
1621906554,0,0,0,0,0,10893,21677,22494,43422,10879,21641,22472,43350,14,36,22,72
1621906555,0,0,0,0,0,10913,21706,22534,43483,10893,21677,22494,43422,20,29,40,61
1621906556,0,0,0,0,0,10928,21742,22564,43555,10913,21706,22534,43483,15,36,30,72
1621906557,0,0,0,0,0,10948,21790,22604,43651,10928,21742,22564,43555,20,48,40,96
1621906558,0,0,0,0,0,10968,21837,22644,43745,10948,21790,22604,43651,20,47,40,94
1621906559,0,0,0,0,0,10983,21874,22674,43819,10968,21837,22644,43745,15,37,30,74
1621906560,0,0,0,0,0,11003,21921,22714,43913,10983,21874,22674,43819,20,47,40,94
1621906561,0,0,0,0,0,11018,21957,22744,43985,11003,21921,22714,43913,15,36,30,72
1621906562,0,0,0,0,0,11038,22006,22784,44083,11018,21957,22744,43985,20,49,40,98
1621906563,0,0,0,0,0,11058,22053,22824,44177,11038,22006,22784,44083,20,47,40,94
1621906564,0,0,0,0,0,11073,22089,22854,44249,11058,22053,22824,44177,15,36,30,72
1621906565,0,0,0,0,0,11094,22137,22896,44345,11073,22089,22854,44249,21,48,42,96
1621906566,0,0,0,0,0,11108,22173,22924,44417,11094,22137,22896,44345,14,36,28,72
1621906567,0,0,0,0,0,11128,22220,22964,44511,11108,22173,22924,44417,20,47,40,94
1621906568,0,0,0,0,0,11148,22268,23004,44607,11128,22220,22964,44511,20,48,40,96
1621906569,0,0,0,0,0,11163,22304,23034,44679,11148,22268,23004,44607,15,36,30,72
1621906570,0,0,0,0,0,11183,22352,23074,44775,11163,22304,23034,44679,20,48,40,96
1621906571,0,0,0,0,0,11198,22388,23104,44847,11183,22352,23074,44775,15,36,30,72
1621906572,0,0,0,0,0,11218,22436,23144,44943,11198,22388,23104,44847,20,48,40,96
1621906573,0,0,0,0,0,11238,22484,23184,45039,11218,22436,23144,44943,20,48,40,96
1621906574,0,0,0,0,0,11253,22520,23214,45111,11238,22484,23184,45039,15,36,30,72
1621906575,0,0,0,0,0,11271,22567,23249,45205,11253,22520,23214,45111,18,47,35,94
1621906576,0,0,0,0,0,11277,22612,23304,45295,11271,22567,23249,45205,6,45,55,90
1621906577,0,0,0,0,0,11283,22648,23326,45367,11277,22612,23304,45295,6,36,22,72
1621906578,0,0,0,0,0,11308,22693,23356,45457,11283,22648,23326,45367,25,45,30,90
1621906579,0,0,0,0,0,11330,22722,23399,45518,11308,22693,23356,45457,22,29,43,61
1621906580,0,0,0,0,0,11333,22758,23430,45590,11330,22722,23399,45518,3,36,31,72
